name,date,area,Q_cms,Ca,Mg,Na,K,Cl,SO4,NO3,X_pyrite,X_pyrite_sd,X_rain,X_rain_sd,X_fertilizer,X_fertilizer_sd
S2,2017-04-03T00:00:00Z,67313.8401,4559.012367,0.3260142721692699,0.14132894466159224,0.342021705394256,0.0361141021476637,0.39032521930443115,164.51176348115763,0.053652894686114505,0.2536577622495504,0.0716930845271846,0.21048352702346573,0.06586728674276437,0.53180475597082,0.065309543422839
S3,2016-02-22T00:00:00Z,62418.759,1721.6642976,0.41918259394181345,0.17839950627442913,0.44367561935920274,0.03603737246887972,0.48292105040476124,203.34166146158654,0.0710731292881264,0.37411549688243106,0.08621245444440068,0.2576976358178681,0.07391143083090781,0.37765537305353813,0.08355073487294877
S4,2018-02-26T00:00:00Z,47396.816999999995,4219.210203,0.2790558411098358,0.13511623122814237,0.4371509778980381,0.0374185066869915,0.48946492539418385,168.0199875078076,0.04858389199454546,0.2719517597953497,0.09776996970335247,0.3822868057097881,0.1167583168523176,0.34709887094220004,0.09415676413206246
S6,2015-11-17T00:00:00Z,25796.300399999996,297.3268935,0.4341534008683067,0.1499279983542481,0.47194906569091677,0.04697135169559802,0.6131215976081009,163.37705600666249,0.026772901539977297,0.4038978072499993,0.10334883872225105,0.4154298112918547,0.10585492037927745,0.18222688447350308,0.05150960826080546
S4,2014-03-15T00:00:00Z,47396.816999999995,2146.4170026,0.3268626178951045,0.153507508743057,0.4193169579041877,0.04394052938363049,0.5614757566355456,202.24859462835724,0.048798075206865285,0.26540396420537754,0.10872531814049743,0.2993351679404849,0.10976393245505882,0.43322727244546516,0.10336415517486652
S6,2017-11-02T00:00:00Z,25796.300399999996,693.7627515,0.5564149907680024,0.19222382225879447,0.543720121763729,0.0801825143292675,0.5303641440780752,118.94336872787842,0.035875688063569576,0.47329265668675774,NA,0.32708235463191504,NA,0.18228595518640053,NA
S8,2016-05-12T00:00:00Z,20194.152029999997,225.96843905999998,0.6212884874494734,0.17535486525406294,0.7873067363138796,0.03071744807318988,0.8286717626152935,101.5604830314387,0.021846687656621473,0.18353675215627513,NA,0.7445228628132579,NA,0.11066318920393983,NA
S6,2015-06-29T00:00:00Z,25796.300399999996,588.9904176,0.5254753231199161,0.17506685867105534,0.7653404433946248,0.03862060498794065,0.9266352635884126,158.71330418488444,0.027129873560510328,0.37097123262610443,0.0970742502793969,0.43605987029865223,0.10123228251484113,0.20242197519651187,0.05497287083369205
S7,2016-11-01T00:00:00Z,24449.505599999997,NA,0.6587155047657068,0.18510594527874924,0.6524641461164747,0.06373678650989939,0.649874481708177,137.10181136789507,0.047120306710360035,0.41606103878823447,NA,0.3341559211678967,NA,0.2557498884809908,NA
S6,2017-07-12T00:00:00Z,25796.300399999996,167.91890271,0.7745645990318878,0.27961324830281836,0.7971371961153677,0.04552627607849957,0.7878599836403124,214.90734957318344,0.03476907479991718,0.39127595222812933,0.0904925420908466,0.3804038031555462,0.09462301479267836,0.22327429300355922,0.0537628691039047
S6,2017-02-16T00:00:00Z,25796.300399999996,622.970634,0.49653176306202895,0.15782760748817112,0.9134498045630646,0.03798119099807408,1.0261472935999771,135.8525921299188,0.052581978624515406,0.24417286362979246,NA,0.44672674351879993,NA,0.3311287635343484,NA
S6,2015-03-12T00:00:00Z,25796.300399999996,147.53077287,0.7834722291531513,0.2872659946513063,2.06613646270217,0.04762355396526192,2.549854737257778,305.0281074328545,0.08238914233902347,0.21904136032397203,0.05740052098956286,0.5258828328660846,0.06383590839373916,0.24737385663402364,0.06826564313866672
S4,2018-03-28T00:00:00Z,47396.816999999995,487.0497684,0.6751334896950945,0.29973256531577863,0.6323682504160872,0.03268684316197891,0.8001579556031928,413.27295440349786,0.05547345199083295,0.3311621287984385,0.15508996791824284,0.3783280735325338,0.1661888180473298,0.27768140029028787,0.12937466316784219
S6,2015-02-18T00:00:00Z,25796.300399999996,87.7822257,0.8233943809571336,0.34700678872659946,1.1396373752167759,0.046447032223907433,1.3493357402758581,303.95586092025815,0.07992603539734555,0.35680530050309184,0.0829113105876074,0.36141494429846677,0.09823395696081769,0.2914093648787338,0.07597185998611766
S2,2015-04-15T00:00:00Z,67313.8401,2916.635241,0.3243674834073556,0.14017691832956183,0.32932040334985535,0.03335183371144014,0.37875497137054687,178.18030397668127,0.04462150256662883,0.3224934813887645,0.11951405691842197,0.3126322599703505,0.11422146558851033,0.35974772601838295,0.12863592406409438
S6,2016-05-12T00:00:00Z,25796.300399999996,331.3071099,0.5189879734517691,0.16975930878420076,0.6394148631941452,0.029668809129808717,0.6484472400078977,168.6050385175932,0.01759872061227841,0.37528963928276243,0.1295507524692743,0.45167531969062014,0.12731300616138774,0.17257285998300492,0.05141796953525858
S3,2016-07-26T00:00:00Z,62418.759,141.86740347,0.7560257497879135,0.4484673935404238,0.8003560192362089,0.05235521749027452,0.9370716159422335,469.08182386008747,0.005497369116208672,0.6032974226516254,0.1660507379266494,0.3784211832739292,0.1805440065624105,0.011213925164423495,0.009049596525551462
S4,2016-12-28T00:00:00Z,47396.816999999995,750.3964455,0.43148360696641547,0.189631763011726,0.4807355828586186,0.032968185317520195,0.482638986827631,264.4701228398917,0.054188352716914044,0.4099574942663847,0.13439017829252872,0.3013349903473801,0.1283438682211036,0.28202971663108706,0.07982758459714548
S4,2019-06-12T00:00:00Z,47396.816999999995,591.8221023,0.5237287289784919,0.23402592059247068,0.5254511256724677,0.03575603031333843,0.5953290271627225,285.6693733083489,0.03648254049847573,0.2912859978147116,0.1172838717873455,0.40170969749728785,0.13115143558085257,0.30022470893781666,0.12678009241690108
S3,2019-02-09T00:00:00Z,62418.759,4785.547143,0.45411447677029787,0.20777617774120552,0.46542442422975194,0.05064158799743211,0.4953092827123233,187.665001041016,0.06700364825404985,0.3479203513291783,0.1047257055745652,0.2994592798320897,0.08953941665370081,0.3593047033586493,0.083670705651619
S2,2016-04-13T00:00:00Z,67313.8401,1299.7432773,0.5090074355007734,0.20008228759514501,0.6350651022200353,0.0333774102710348,0.6711138690660874,200.0624609618988,0.040873296351032005,0.41659652129233643,0.10198744275570397,0.31234999115485784,0.08311191034503633,0.270277645690114,0.09268587934983441
S5,2017-01-26T00:00:00Z,29059.687799999996,1138.3372494,0.39690104296621587,0.1504628677226908,0.6604677063088368,0.04654933846228608,0.7147491044481425,114.82406829065167,0.05533066318261974,0.21292997756365833,NA,0.5372746794638134,NA,0.29921555990578563,NA
S6,2014-12-15T00:00:00Z,25796.300399999996,339.802164,0.4892958730475573,0.14762394569018722,0.6805201043994831,0.029796691927782025,0.8666967534482272,142.41099312929418,0.038445886611407395,0.3042478328868641,0.08039441931932276,0.431299036636467,0.09715275592191043,0.2811846776121518,0.1022715511596356
S6,2017-01-17T00:00:00Z,25796.300399999996,634.2973728,0.4414142422276561,0.14569018720427895,0.5987880956959594,0.047137599332963326,0.6893633825064168,117.3537372475536,0.05083281572390356,0.3616957955342962,NA,0.24580755942505103,NA,0.4228753049356464,NA
S4,2019-06-19T00:00:00Z,47396.816999999995,2469.2290583999998,0.47158041818454005,0.20407323595967908,0.4697741852038618,0.0457820416744462,0.47725439314021373,191.0430980637102,0.0454782354159081,0.408455700904621,0.11136384036366037,0.30487997221204527,0.08606040127297543,0.2839284999146874,0.10323520494646155
S6,2017-03-29T00:00:00Z,25796.300399999996,1741.4860905,0.3156345127002345,0.1177124048549681,0.5756038697039539,0.034067977380090694,0.6719882661551914,99.67728503018948,0.03944540826889988,0.23733121710873945,0.029288804866434735,0.3754318073256555,5.279178614137934e-4,0.35425812487956765,0.008843346669441993
S4,2018-12-13T00:00:00Z,47396.816999999995,911.8024733999999,0.5015220320375268,0.2188850030857848,0.4697741852038618,0.029668809129808717,0.46049699602290356,253.9745992088278,0.06714643706226307,0.33397089605925606,0.1288278039547144,0.29714601395801227,0.1031208103058323,0.36102169815157265,0.10388770420716491
S3,2019-04-22T00:00:00Z,62418.759,3936.041733,0.3343480213583512,0.14976342316395805,0.31840250330483966,0.040922495351460295,0.34089357741234877,133.28232354778262,0.050297357693104006,0.35342246597798777,0.10436130569231133,0.20850237912099442,0.04886158092193912,0.44403003872806357,0.09224913023535897
S6,2017-06-14T00:00:00Z,25796.300399999996,319.9803711,0.5495783222715704,0.18913803744085578,0.5755168744844718,0.03301933843670952,0.5230107466222885,148.66021236727045,0.037803336974447946,0.34242134952022385,0.09074918309927435,0.35084526066686106,0.09701464048047533,0.3099543546939965,0.07389715329826763
S5,2015-11-17T00:00:00Z,29059.687799999996,382.27743449999997,0.4341534008683067,0.15564698621682782,0.4719490656909167,0.049835926370200234,0.5928976391278593,172.59004788673747,0.029557283300134938,0.42633713420233316,0.10795373710441801,0.3808714306699477,0.10682820789496723,0.19543804938285408,0.05772243928490673
S3,2018-07-09T00:00:00Z,62418.759,648.4557963,0.6062677778332252,0.299197695947336,0.38908611913412444,0.03887637058388728,0.40907680591205253,399.2785758900687,0.045763813032334524,0.6025433556599686,0.13114700962867779,0.18606743139302587,0.11835941869005598,0.21043955429115982,0.04455570191687466
S6,2015-04-08T00:00:00Z,25796.300399999996,1526.2780533,0.33933829033384894,0.11725982308167042,0.5023973925096855,0.039413478335375195,0.5857896369841761,97.05392463043931,0.0454782354159081,0.3135731040355414,NA,0.25110255527575,NA,0.45783394560728724,NA
S3,2016-05-25T00:00:00Z,62418.759,931.6242662999999,0.5264733769150157,0.24324213124871424,0.4567249022815323,0.03662563333955696,0.42833610695850843,310.9483656048303,0.03373385594037139,0.4295411354117203,0.15744977481124378,0.35077573996789235,0.14695422519856807,0.2247209521708556,0.14328602100897897
S8,2015-10-12T00:00:00Z,20194.152029999997,61.73072646,0.7759868256899046,0.27570458753342936,1.004794785019371,0.05174138006000261,1.1948495190816009,157.0580886945659,0.04165863479620467,0.39604072590526984,NA,0.39138072776772653,NA,0.2263905491041962,NA
S3,2019-05-07T00:00:00Z,62418.759,2489.0508513,0.4346524277658565,0.18658712199135982,0.372078553725355,0.04606338382998749,0.37569176092291207,158.0751613574849,0.07150149571276604,0.36426046009346497,0.07841576090072948,0.22534020982460468,0.08099268293399552,0.4067702730039952,0.08420276494420137
S4,2019-05-28T00:00:00Z,47396.816999999995,1081.7035554,0.5115025699885224,0.21271343344990742,0.5219713168931798,0.031714933897381725,0.5645079400896962,229.9031855090568,0.030021346926827876,0.3307212122306375,0.1002150126735059,0.4297218204880424,0.1291544283618425,0.2365259838263304,0.09327101810819635
S2,2016-05-10T00:00:00Z,67313.8401,1345.0502325,0.4391436698438046,0.19148323390248917,0.4480253803333127,0.03475854448914659,0.4716103009618367,213.30418488444718,0.0827104171575032,0.3580647851088005,0.08851633337908082,0.23797111176407842,0.07572221840185683,0.40711823989624807,0.07530428443330957
S6,2017-03-01T00:00:00Z,25796.300399999996,1228.9511598,0.36289235989819846,0.12528286360831103,0.4856073151496216,0.0376231191637488,0.5121146306377458,92.16114928169895,0.03676811811490215,0.16561985603586887,NA,0.4447637745896122,NA,0.3688254246659895,NA
S4,2014-03-14T00:00:00Z,47396.816999999995,2738.2391049,0.4017166525275712,0.1829664678049784,0.41801202961195477,0.04721432901174731,0.5625193918709276,243.66021236727045,0.048976561217131794,0.3339427264579123,0.12704339039928408,0.3510832126851811,0.13564437817435526,0.30491795243032577,0.13710592964510912
S6,2016-08-15T00:00:00Z,25796.300399999996,134.78819172,0.5913468735964867,0.20806418432421311,0.9786962191747121,0.04849315699148045,0.8983724931599583,205.77763897564023,0.0020347405170382748,0.3235906477806003,0.10125090711888439,0.6552506165376342,0.10705359010660971,0.018522742789158598,0.008690374008528375
S4,2019-02-14T00:00:00Z,47396.816999999995,1582.9117473,0.39173611457657564,0.16375231433861345,0.42453667107311954,0.03120340270548847,0.4772656756832989,193.25838017905474,0.05633018484011223,0.3686837657195705,0.08627669810945475,0.30035623391367017,0.09826029684331765,0.33088195444462004,0.08845027464776019
S8,2016-12-28T00:00:00Z,20194.152029999997,506.8715613,0.538175557662558,0.1695535897963382,0.7423302078415838,0.04007846888483642,0.7741799001494936,112.30480949406619,0.057579586911977836,0.34423100386221717,NA,0.24191776202780052,NA,0.37433274661589294,NA
S4,2018-05-08T00:00:00Z,47396.816999999995,858.0004640999999,0.5334597534807125,0.2246862785435096,0.5541595481015924,0.03156147453981375,0.6195075169943304,291.5615240474703,0.032555848272612396,0.31460713162391263,0.13579976747987046,0.4096717456162077,0.1405605417855006,0.26169351102437605,0.10232394132979722
S5,2017-02-20T00:00:00Z,29059.687799999996,631.4656881,0.5406457408054294,0.17255708701913183,0.8466809736104786,0.033428563390224125,0.9871379008828589,157.54736622943992,0.05950723582285621,0.31114620452253416,0.05258709483259017,0.39881925191515893,0.05978450145645851,0.30415486315349494,0.052904401950595564
S4,2017-07-05T00:00:00Z,47396.816999999995,560.6735706,0.6527271819951095,0.2733593910717959,0.6819555255209393,0.03859502842834599,0.6625391363213267,295.1488652925255,0.02530931625579187,0.3589378567874233,0.11085622833814544,0.45960002000691774,0.12187911061220515,0.1704784151771293,0.09058968057726655
S4,2016-04-04T00:00:00Z,47396.816999999995,518.1983001,0.5963371425719846,0.26615922649660567,0.5698186876083879,0.03424701329725333,0.5979747835162045,359.1505309181761,0.029878558118614666,0.456212704208111,0.1920784168549149,0.35513443599536276,0.16576401313742434,0.174838302993369,0.1484017550007298
S4,2019-04-16T00:00:00Z,47396.816999999995,2276.6744988,0.37177503867458456,0.16251800041143796,0.4567249022815323,0.03657448022036763,0.48611965136941865,181.72808661253384,0.04176572640236458,0.3847457197145431,0.10864320477845894,0.3455753315474555,0.10133300217401082,0.2718406948053676,0.07372193020836562
S6,2015-06-17T00:00:00Z,25796.300399999996,642.7924269,0.4141923249663157,0.18786257971610779,0.47847370715208143,0.07739466933344927,0.5182072039037598,93.11888403081407,0.02416700579008617,0.6590710465953353,NA,0.12373956313288371,NA,0.20567660054180506,NA
S6,2015-10-31T00:00:00Z,25796.300399999996,213.50902638,0.6362592943759668,0.23419049578276072,0.8612526728737466,0.058928393306102805,1.011028685865794,224.66166978971475,0.024202702992139474,0.3695649345982523,0.08621367154488281,0.5348266274154752,0.09009756652082813,0.09835205480899718,0.035098499971491656
S4,2014-04-08T00:00:00Z,47396.816999999995,2174.7338495999998,0.3368431558461001,0.14511417403826374,0.33193025993432124,0.03294260875792553,0.3722957154542634,174.96356443889238,0.04422883334404249,0.3385955407354279,0.12297436757476927,0.3109931491031272,0.10558369481889182,0.3506300308515512,0.11624515266816558
S4,2015-07-13T00:00:00Z,47396.816999999995,1010.9114379,0.46159988023354454,0.22155934992799836,0.49152299007441097,0.035397958479013156,0.5021295800073337,294.6075369560691,0.029735769310401453,0.41132236981904785,0.15709825387707815,0.3292151580177386,0.15824990623689916,0.2539378951841122,0.15301133644815929
S7,2015-09-23T00:00:00Z,24449.505599999997,NA,0.9007435500773492,0.33392306109853936,1.622460843342967,0.06468311921490193,1.4385242433644543,211.63855923381223,0.019276489108783653,0.27894826662662653,0.11453151574837399,0.609119219457005,0.13124319611328739,0.10668743955363179,0.03250119210615021
S6,2018-03-14T00:00:00Z,25796.300399999996,419.08933559999997,0.5667198962024053,0.1943221559349928,0.8953982965205087,0.03401682426090137,1.01047866189039,176.4084946908182,0.0571155232852849,0.3124299429761232,0.0756187076170409,0.41996892058371754,0.09123230326105815,0.2577444333566431,0.048089015252853556
S5,2018-07-11T00:00:00Z,29059.687799999996,126.57630609,0.6845650980587853,0.3005142974696564,0.94098379152918,0.05018120992472818,1.0489239274532478,309.89173433270867,0.024880949831152233,0.49472913129532636,0.10813714163273784,0.3561025570461024,0.08589832641186124,0.14121425547696317,0.08561144522650464
S2,2018-12-11T00:00:00Z,67313.8401,1616.8919637,0.4815609561355357,0.209010491668381,0.32449216866859343,0.030947637109541844,0.3543762163991764,228.47387049760565,0.0876723282429123,0.3231777708014703,0.11251863161626617,0.21424265567160233,0.07335224348452513,0.4634676592043452,0.09457377140889506
